,favorite_count,followers_count,friends_count,full_text,retweet_count,length
34,0,1,2,"@SwiggyCares Sent you the original as well as replacement order details! After another round of call, customer executive did return another Rs 25 coupon covering over the full amount. But I'd still not convinced since it should be returned to my original mode of payment!",0,271
35,0,38,28,"@swiggy_in @SwiggyCares One top of that swiggy delivers a Chicken Burger instead of a Veggie Burger and makes a mess 

Also my fries looked like they were eaten up https://t.co/BFlFtMU6h0",0,187
36,0,38,28,"@swiggy_in @SwiggyCares Your customer executive challenged me to prove that the restaurant i ordered from was a ""30 mim guarantee"" one. I dont want a refund but please make sure your executive knows what they are talking to never challenge customers. https://t.co/t25LCBRjJc",0,274
37,1,162,409,@SwiggyCares and Rahul living up to @swiggy_in 's reputation of being awesome! Check out their brilliant campaign here https://t.co/XUij1MKvCt https://t.co/CCOzHYn9Ux,0,166
38,0,12,63,@SwiggyCares Hello one guy completed inspection as well. He told with in 2 days it will be online since 1 week it is offline only. I need to follow up everyday even i am not feeling good to tweet everytime. They are waiting for bangalore team to confirm.Hotel id:85190,0,268
39,1,996,4933,@SwiggyCares Thank you..,0,24
40,0,51,49,@BobbyDeolFanBoy @swiggy_in @SwiggyCares More like #SwiggyDoesntCare 🤣,0,70
41,0,10,116,"If u r really hungry don't order from #Swiggy they are the worst in the world they will accept ur order and payment and they will offer something else and after that they will cancel ur order and refund the money.
Is this really u wanted @swiggy_in 
#hateswiggy now",0,265
42,0,2,14,@SwiggyCares Dear I am getting in busy international calls not much have time inshort..I will never recommend swiggy.give me a compensation if u can,0,148
43,0,45,179,"@SwiggyCares @clothdiapering1 @somewoman007 hahaha these 'ideas' am sure were fuelled by some recent b school/management grad, who 'binges' on netflix etc &amp; draws his thoughts from US pop culture. these morons dont have any idea of their target demography. keep up the good work &amp; see where it gets you.",0,311
44,0,1,2,"Swiggy delivered wrong order, replacement got cancelled due to unavailability and then gave coupon code as refund with lots of TnC! Plus the coupon didn't cover the full amount paid! Talk about  cheating customers and QoS! @swiggy_in @SwiggyCares @WeAreSwiggy",0,259
46,0,3,46,@swiggy_in WTF I ordered a combo for two and what I got what different from menu....are swaying away from from your services...i am  throwing away the food to the dogs in my lane by the way...,0,192
47,0,260,331,"@SwiggyCares Terrific service! Thanks for ruining my night. Just a little piece of advice, you are in a service industry @harshamjty, treat your customers well. The only reason we order from this service is because we find it reliable. Don't loose our trust &amp; don't scale if you can't handle. https://t.co/3WxNf2VmDP",0,320
48,0,2,14,@SwiggyCares Dear first time faced too much problem in midnight,0,63
49,0,161,398,"@SwiggyCares Hey the pasta is horrible. No salt,seasoning and overcooked. It’s completely inedible 27453732820 https://t.co/wCduqQvoNZ",0,134
50,0,10,116,@SwiggyCares @swiggy_in  u r the worst website i have ever seen I don't want to listen u again and don't ever order from u gyes giving the refund is not an option who will deal with hunger which i m dealing with. https://t.co/dBOdfuwT5q,0,236
51,0,40243,502,"@mcdonaldsindia So I ordered a Happy Meal just now and they did not send the toy!!!!
A PERSON ORDERS HAPPY MEALS FOR THE TOYS ONLY. THERE IS NO POINT OF ORDERING A HAPPY MEAL IF THERE IS NO TOY!!!!
(@swiggy_in @SwiggyCares look into it! I want my toy!!!)",0,254
52,1,996,4933,"Dear @swiggy_in @SwiggyCares, just one suggestion. Kindly add the Location of particular restaurants at the top of your ordering Page. Because we have many restaurants in same name, so it's bit confusing where I'm ordering. Kindly take a look. https://t.co/WKHisthyAv",1,267
53,0,10,116,@SwiggyCares They first promise me to deliver alternative pizza and again saying like restaurant is closed that's ur backend problem not mine i don't want my refund i just want pizza now I don't know how u r gonna make things happen but consider this. https://t.co/h7rZ1sgoWP,0,275
54,0,10,116,"@SwiggyCares This is not at all accepted! Restaurant accepted order,money deduced..waited for 30 mins and then all of sudden got a call saying restaurant closed! kindly look for some other restaurants! really Swiggy! This is how customers are supposed to be treated' https://t.co/gWz7NmmI2G",0,290
55,0,2,14,@SwiggyCares I don't find link..text me.. secondly u guys very much irresponsible,0,81
57,0,260,331,@SwiggyCares How can your delivery person be at the restaurant? When it is closed? Lying? https://t.co/DkBBpvpt5v,0,113
60,0,0,2,"Pathetic Service @swiggy_in @SwiggyCares. Ordered food at 08:20 PM which was supposed to delivered in 30-35mins.
But delivered at 10:26.
My guest leave without eating food. Feeling Frustrated.
Order no. 27442224121

While Zomato &amp; Uber Eats doing well.",0,256
61,0,77,268,@SwiggyCares But the response from your customer care ( both chat and on phone) was not promising. I had spent more than one hour making them understand. Still they were doing ping pong. I am thinking to uninstall the Swiggy app. I have shared you the order ID on DM.,0,267
62,1,260,331,@SwiggyCares @swiggy_in order time 10.55pm now it's 12.14am. https://t.co/LoCPAxXphH,0,84
63,0,0,2,"@SwiggyCares This is worst kind of service I have ever experienced.
Felt so bad in front of my guest.",0,101
64,0,456,1059,@SwiggyCares Your chat 5 mins back told me I will get it in 30 mins. Very funny as the voice process had to cancel the order as there's no other option. at 12:12 in the night i don't have my food and my order has finally been cancelled after 2 hour of wait. thanks a lot. happy sunday.,0,285
65,0,0,2,@SwiggyCares I want my money to be refunded.,0,44
66,0,0,4,Wrong order was delivered from restaurant. Why my money is not returned after complaint. Is swiggy cheating customers in this way??Please return money for order no #27451440470.  Please refund. @swiggy_in @SwiggyCares @forum_consumer,0,233
67,0,7,149,@SwiggyCares @swiggy_in Today i order some item order from K.C.Gope &amp; Co. Order id --27427514822..But this order cancel this resturent but i not get refund 120 rs.why ? plesse help me this problem.i want refund full amount.@swiggy_in plesse look this matter.,0,262
68,0,0,2,"@SwiggyCares How u guys make this up for me..when my guest leave my house without eating anything.
#swiggy #swiggyshame #poorservice",0,132
69,0,40,79,"@SwiggyCares Sorry, I don't need apologies. I need food",0,55
70,0,7,149,@swiggy_in Today i order some order from K.C.Gope &amp; Co. Order id --27427514822..But this order cancel this resturent but i not get refund 120 rs.why .plesse help me this problem.i want refund full amount.@SwiggyCares  plesse look this matter.,0,246
72,0,40,79,I have placed an order at 10:50 pm. Yet to get my food delivered. Feeling hungry..its midnight...can't get anything around. Please hurry up @swiggy_in @SwiggyCares https://t.co/G91C9VGART,0,187
75,0,2,14,@swiggy_in @SwiggyCares  worst service first time when I took order from radiant restaurant Uttam Nagar late night 11:45 pm what can u expect for online order..but this guy's was standing near my house and didn't call,1,217
76,0,0,2,"Pathetic Service @swiggy_in @SwiggyCares. Ordered food at 08:20 PM which was supposed to delivered in 30-35mins.
But delivered at 10:26.
My guest leave without eating food. Feeling Frustrated.
Order no. 27442224121",0,214
77,0,11,43,"@SwiggyCares Thanks for taking it up so proactively . The Customer service guy I talked to , Anudeep was really helpful and quick in resolving the issue",0,152
78,2,73,25,@zomatocare @Zomato @ZomatoIN @SwiggyCares @foodpandaIndia I am yet to receive any call from your end! @zomatocare @ZomatoIN,1,124
79,0,31,49,@SwiggyCares But what about me. I am still hungry. #whereismyfood,0,65
80,0,0,0,"@SwiggyCares first time experienced worst service from swiggy
I have placed order for my food , but after confirming my order &amp; taking payment , swiggy rejected to provide the order to me.

When I asked why they conveyed item is not available, I have checked in application https://t.co/gZSMpuF8QQ",1,301
81,0,118,43,Never ever order from @swiggy_in .. @Zomato  gives u full refund for late delivery ...Swiggy guys dont even care to aplogise ..for them if order is delivered to you means thats enough....🙄🙄🙄 #UninstallSwigy #FirstandLastOrder,0,225
82,0,10,116,"@swiggy_in  don't ordered from them they r lier. They literally wanted ur money and nothing else.
They r nt interested in delivering anything to u just they wntd mney. orderid 27451277665
At midnight i ordered a pizza From pizzahut and after accepting the payment they cancelled.",0,279
83,0,2,90,@SwiggyCares Because of 25 rps I can't do all that. You guys have take initiative when I complained at the time I received order. Not one multiple issues. Really a worst thing I have used it.. I really tell my surroundings not to use it as well.,0,245
84,0,456,1059,"@swiggy_in achieving newer heights everyday. After 1.5 hours of wait, they are telling me restaurant is closed. I was told after an hour I was about to receive it. Now they haven't even cancelled the order and refunded my money. Claps @SwiggyCares",0,247
86,0,151,430,@SwiggyCares I agree that you've refunded the amount. But I'm not happy with that. And there was nothing else apart from your fake assurances about same issue not happening again.,0,179
87,0,118,43,@SwiggyCares Guys never ever order from @swiggy_in ... whenever they fail to deliver on time @Zomato Zomato gives u full refund... https://t.co/jeEUiZRL0L,0,154
88,0,31,49,@SwiggyCares Order # 27448597254. Status says delivered but it was never delivered to me. Got a refund from you guys but thats not what I wanted. I wanted food,0,159
89,0,17,218,@SwiggyCares Any idea about jodhpur?,0,36
90,0,41,130,@swiggy_in  I haven't even received the order yet. your services are really imprprvoed... Moving towards Virtual world ha https://t.co/nicPFdsWSj,0,145
91,0,131,494,@SwiggyCares *FOR* same price,0,29
92,0,14,119,"@swiggy_in @SwiggyCares
Don't advertise your swiggy app with false delivery timing. I ordered biryani at 8:20pm but order was delivered at 10:20pm. In between there was lot of discussion happend with ur support team.
But no use.who will compensate for delay.
Order id. 27442603577 https://t.co/5y7CiBfQ7R",0,304
93,0,31,49,"@swiggy_in when I order food, I need food and not a refund. #whereismyfood",0,74
94,0,131,494,"@SwiggyCares No, it wasn't as per our edited order. We had convo for 'a cake' bt we recieved '2 slices' worth same price.",0,121
95,0,465,808,@SwiggyCares Enough of discussions with you @swiggy_in . You best solution is we will refund the money. I am not hungry for cash back and money back. Your refund doesn't help when family especially kids are hungry and waiting for food.,0,235
96,0,31,49,"@SwiggyCares when I order food, I need food and not refund. #whereismyfood",0,74
98,0,131,494,"@SwiggyCares Order #27449320753

Talked to Restaurant, they are saying we can't help",0,84
1,1,517,1157,"@Govinda0990 @swiggy_in @ZomatoIN @NikilBisht @vipinkane10 no no no, not this zomato govinda, the actor Govinda!",1,112
2,0,40,238,"@UberEats yesterday I ordered food but food was not Fresh and smelled many dishes and now you are not ready to settle. Why? 
@swiggy_in @ZomatoIN @timesofindia @THexplains @htTweets @PuneCityPolice @RPSupergiants",0,212
3,0,28,236,@Twitter Hey @swiggy_in or @Zomato  please help twitter with some good Indian food 🥰🥰,0,85
4,0,15,63,@SwiggyCares Available till 7-8 AM.,0,35
5,0,15,63,"@SwiggyCares I am a night owl, hard to be reached during day.",0,61
6,0,15,63,@SwiggyCares I would like my fellow countrymen to know about the service Swiggy is providing. Let's call it over an open forum. I have recordings from the call I've got from Swiggy for cancellation.,0,198
8,0,15,63,@SwiggyCares Let the whole country know about this pathetic service let's discuss here itself. And this is not the 1st time I have encountered this problem. But this is the 1st time I have brought this issue on Twitter. @SwiggyCares,0,232
9,0,15,63,"@swiggy_in @SwiggyCares 
Restaurant accepted order at 2AM, Swiggy called me at 3:15 am, to let me know that order cannot be processed as restaurant is closed. Order id #34460910363
#patheticservice #makingfoolofcustomers",0,220
10,0,64,186,@swiggy_in @SwiggyCares you guys should really shut ur app after midnight.This thing is happening almost 5th time that its been mire den 1hr and there is no answer about wher my parcel is.If u guys cant handle than why do u even keep ur app working,0,248
12,0,21,57,@Zomato @ZomatoIN worst night mare @swiggy_in  and @UberEats  are the best 5* for u guys and 1*for @Zomato @ZomatoIN,0,116
13,1,32,58,@Sahil_Ank @swiggy_in @SwiggyCares Brother i completely agree with you. Today I also tried the swiggy app and the order came very late. It's good that I got to know something about swiggy app from you. Must say @ZomatoIN services is much better. 🤔,0,247
14,0,50,406,"@SwiggyCares Finally  Mr. Gaotam from @SwiggyCares talked to me and  tried to sort out all the problems.
Thanks #Gaotam_ji",0,122
15,0,489,29,@swiggy_in @SwiggyCares boss abhi ek biriyani khila do!! Please,0,63
16,0,2,15,@SwiggyCares I’m waiting for my order. It’s not showing any status. 2nd time It’s happening right now in a row . Please help me out.!!!,0,135
17,0,2,15,"@swiggy_in second time Right now in a row , I’ve waited for my order. But no one is replying. Please help me out!!",0,114
19,0,1358,1819,@BriijeshSharma @Twitter @swiggy_in Worst service,0,49
20,0,20971,2022,"@EffingtonPost @Zomato @swiggy_in Hey! We understand how tedious wait can get at times. But remember.

~Ae mere humsafar, ek zara intezaar
Sun sadaayein de rahi hai.. Manzil bhookh ki..~

^Aishwarya https://t.co/9JdfYTQ4vj",0,222
21,0,621,143,"@swiggy_in Bad quality, insufficient quantity food being delivered and then you refuse to compensate for it...",1,110
22,0,650,357,@Twitter @swiggy_in kar lo,0,26
24,0,11,82,"Me waiting for my @Zomato &amp; @swiggy_in Order be like,

Aaja re
Aaja re O mera dinner aaja
Pet ki pyaas bhuja ja ree....",1,123
25,0,6,138,@SwiggyCares So these guys successfully wasted my time twice..kudos,0,67
26,2,8384,8181,@Twitter @swiggy_in karo 😂,0,26
28,0,50,406,"@SwiggyCares Why shoul I pay 67 Rs for this cancellation?
I'm not responsible for this , still I'm hungry and waiting my order...!!!
I paid the full amount of the bill..!",0,170
29,0,72,99,"@SwiggyCares @swiggy_in 
Worst ever services from swiggy today.",0,63
30,0,287,1163,@Twitter Hey @swiggy_in plz deliver some food .,0,47
32,0,50,406,"@SwiggyCares Here is the my order details @SwiggyCares @swiggy_in @swig 
I will rise my voice against you and will take a legal action against you @swiggy_in https://t.co/jwieiKX9hN",0,181
34,0,44,118,@swiggy_in @SwiggyCares  the worst service of zomato,0,52
35,1,5,12,"@Faisalowais01 @UberPeteDC @Uber_Support @swiggy_in last time I checked, Uber only delivers food. They have nothing to do with the preparation.  Call the restaurant",0,164
36,0,7,98,"@SwiggyCares I ordered veg food today from Swiggy pop!! And what i got was non-veg meal. How can you guys do this to a vegetarian. Its against my moral values, I had a bite of it. Did not expected this from you guys! Just by refunding the money, the problems are’nt solved!!",0,274
37,0,18,565,@SwiggyCares My name is arun ...This is my register  email id .. kotapatiarun@gmail.com,0,87
38,0,3,103,"@swiggy_in
Order was for biryani I paid 439 Rs. For that from beroz biryani. In app status was food is being prepaid and your agent called me to cancel the order.. This is really harassment and in midnight we order from you that is our mistake",0,243
39,0,18,565,@Edo_okkati @swiggy_in @SwiggyCares @swiggy_in  has no holes ....,0,65
41,0,18,565,@Edo_okkati @SwiggyCares @zomatocare @Zomato Fucking @Zomato they fuck all indians ...With 50% fraud offers ..,0,110
42,0,1840,675,@JulietChettri9 @SwiggyCares @swiggy_in They r truly pathetic,0,61
43,0,18,565,@SwiggyCares @Edo_okkati Lavada @swiggy_in  @SwiggyCares  we want regional customer care executive s ... In regional languages ... Other wise provide english talking delivery boys ...,0,183
44,2,340,1264,"how much you will take to refund the amount, then u will have excuse it is weekend #swiggy @SwiggyCares @swiggy_in #delhi https://t.co/B7CZijnvpp",1,145
45,0,20971,2022,"@gsmrishi @swiggy_in Hey Rishi! Must say, this is a great way to express your gratitude. Hope to delight with similar offers and keep the love flowing in. 

^Aishwarya https://t.co/IF25g7OCir",0,191
47,1,800,2420,"@Singh3315V @swiggy_in Mera 1 H Phele aya Office mai 🖤
Sad Service Swiggy",0,73
48,1,581,1723,@SwiggyCares Face*,0,18
49,1,581,1723,"@SwiggyCares Yeah then that's a real deal, otherwise i m ready to pay.
I understand the traffic in delhi aur the ups and downs they fave while delivering.
Well it's good if they are not gonna affected.
Thanks",1,208
50,2,8384,8181,"@Singh3315V @swiggy_in Bhai bhooka soyega 😫
Swiggy galat baat hai apki",0,70
51,2,581,1723,"@swiggy_in 
I ordered some food from you guys and uh gave 30 minutes delivery gurantee but unfortunately uh fail to do so,and for that you refunded the whole amount (i appreciate this kind of gesture)
But m worried abt the delivery executive.
I mean will he get paid or not..??",0,277
52,0,2,81,@SwiggyCares I'd sent about 60-70 voice notes as a part of your challenge as i was not able to get proper shape. Will each be a valid entry? My last ones are pretty good and hence i hope you do not ignore them due to wrong shape in beginning. I've not received any reply from you.,0,280
54,0,114,506,"@SwiggyCares issue with last order, received the bad quality food 🍲 and when i complained about it on chat then executive deny yo help and close the chat immediately, so now am complaining about foid quality here on twitter as well as am sending a mail for bad executive service https://t.co/X9ot3zgEYd",0,302
55,2,59,262,"Ordered from @Zomato @ZomatoIN waffle from last of my penny, guy called me once nd I couldn't pick up the phone. Called him just after a minute, nd he cancelled the order. Wht m I supposed to do? Also, zomato levied the full amount. I m hungry, don't have money! @swiggy_in",0,273
56,0,1569,1239,"Relax .@swiggy_in ... there are much worse things that delivery team can do ... 

https://t.co/Qy4hRgJE73",0,105
57,1,49,285,"@SwiggyCares Sorry man @zomatocare gave me my order in 13 mins ... Your customer care is impotent. In an another issue when I got 50% of content of what it used to be, Ur ccare did nothing. I see them listing same dish. So the hope is gone. Thanks @Zomato for satisfying my hunger during 12 am",0,293
59,0,493,121,"@swiggy_in @SwiggyCares guys you killing it..Investment has made u mad - I ordered at 10:40 pmpm today - still not delivered yet 12:21 am 
Fantastic Job !",0,154
60,0,11,144,@SwiggyCares Thank you Aishwarya! I would recommend to personally counsel such defaulters by tracking via vehicle number plates and take strong actions in case of multiple instances #DeliveryMenTrafficDefaulters,1,211
63,0,49,285,@SwiggyCares Without even knowing that they have the dish or not they accepted the order.,0,89
64,0,4,2,@SwiggyCares They have turned shameless. No compensation just loss of money to customers.,0,89
65,0,49,285,@SwiggyCares Your order #34449780440 has been cancelled. We have initiated refund of  to your account and the same should reflect within 2-4 business days.,0,155
66,0,65,555,@SwiggyCares I ordered from two different restaurants. Items from one my order were missing. Told your support executive the same even shared a photo of incomplete order. Now the guy/gal replaced the order from the incorrect restaurant. Brilliant work at 12:04 a.m. !!!,0,269
67,0,4,2,@SwiggyCares No resolution provided by the representative.they do not resolve in the private message section too. They have no customer satisfaction,0,148
68,1,49,285,Uninstalled swiggy after 1 and half hour of waiting they cancelled my order ... Fuck you @swiggy_in @SwiggyCares  this is my last order.,0,136
69,1,28,42,@swiggy_in @instagram Because you all have cheated common people,0,64
70,0,11,144,"@SwiggyCares an example where in traffic rules are taken for granted.. there's a reason of having zebra crossing on the roads, but some people never want to abide by the rules https://t.co/NAW7Nc2y8M",0,199
71,0,8,22,@swiggy_in order id 34446006765. Food quality is so poor that not even animals can eat it. So much salty he poured a full packet. Can not trust Swiggy and its restaurant,0,169
72,0,119,1172,1 month of not eating outside &amp; no @swiggy_in/@ZomatoIN/@UberEats_IND = 3 kilos less in weight 🤷🏻‍♂ Time to extend another month #resistingtemptations #ubereats #zomato #SwiggyVoiceOfHunger,0,193
73,0,66,43,@SwiggyCares You are charging me Rs.75 as cancellation fees for no fault of mine. You did not have the item ordered by me and now I have to pay for your fault. Really pathetic. I am deleting your app. https://t.co/4vjKLpXEMR,0,224
75,0,66,43,"@SwiggyCares @swiggy_in your service sucks. I am enclosing the screenshot of my order, after taking the money you people call and say that the item ordered is not available. This is the 2nd time it's happening with me, it's better you close down coz you cause inconvenience. https://t.co/CnNR8NwhUC",0,298
77,0,196,233,@shyamsek @sundarbandar @HDFCBank_Cares @swiggy_in Sir as they say in some part of India... ‘Thodi thand rakho’,0,111
79,0,5,130,@SwiggyCares Already elaborated don't react here like you guys helping. I will not order on swiggy app ever though I am super member still I would take this call I never ever order on swiggy app. And never suggest anyone to do so in my office and home.,0,252
80,0,52,145,"@swiggy_in Payment Done. 
No food (Domino's Pizza). No Refund. 
Ab toh wapas kardo 😏
Pehle Swiggy karo fir payment follow-up karo 😂
#swiggy https://t.co/fVDLVEASbD",0,163
82,0,13,39,@SwiggyCares As your customer care in app you also want me to sleep starve than you will reply,0,94
83,0,8,362,"@swiggy_in @SwiggyCares 

This was delivered to me like this. 
Great job delivering half eaten items. Is this how you deliver food?
Shame on you for fooling your customers. 
@consumerforum_ @SwiggyCares @swiggy_in https://t.co/IZWBHwSpKl",1,237
84,0,22,142,@ZomatoIN @zomatocare indian  custmer is not begger ok u cheat and froud company @Uber @swiggy_in @SwiggyCares u r best swiggy and uber but zomato have pathatic service they are cheater sab se ghatiya custmercare hai inki,0,221
85,0,278,1144,@swiggy_in I was told by last customer care that I wouldn't have to pay delivery as the restaurant didn't deliver and cancelled the order. I open swiggy a year later and it still shows the cancellation charge :(,1,211
86,0,29,75,@SwiggyCares This is ridiculous and time wasting for you as well as me..don't bother ur self plz,0,96
87,0,13,39,@SwiggyCares I have given you order I'd 11 minutes back ..no reply till now,0,75
88,0,240,77,@blitz467 @swiggy_in @SwiggyCares @foodpandaIndia @UberEats_IND @shitty_service @zomatocare @Zomato @WeAreSwiggy Great to put it up it has happened to me as well delay from the resto or delivery guy and then when we cancel the order it will be deducted from our next order or online payment,0,290
89,0,114,611,"@swiggy_in @SwiggyCares 
When I have checked with swiggy customer care they asked me to call domino's and domino's now said that refund has been processed to swiggy. 
Please check n revert to me immediately",0,206
90,0,692,393,@SwiggyCares I received poha against pav bhaji. Disgusting. Customer care is unable to help! I am obviously gonna report this if this not addressed sooner. https://t.co/pFfgsmdDkR,0,179
91,0,293,854,@SwiggyCares So lame! 😯,0,23
92,1,114,611,"@SwiggyCares @swiggy_in 
I have ordered domino's pizza though swiggy against order number 34444860943.This order has been cancelled by domino's 
Swiggy shows this order is been delivered.",0,187
93,0,1509,1028,@mtucci11 @Uber @swiggy_in Muchos conductores de Uber aman UnerEats en México,0,77
95,0,138,1299,@SwiggyCares Sharing snapshot for u r reference,0,47
96,0,138,1299,@SwiggyCares Please assist here.....DM is delay  messages. https://t.co/KXr0apihUS,0,82
97,0,15,132,@shyamsek @sundarbandar @HDFCBank_Cares @swiggy_in Clients are never satisfied!,0,79
98,0,4,15,"@swiggy_in  Worst chat service I asking something but there is no reply from swiggy, the girl named Simran there but she also not responded . What swiggy teaches to there staff. https://t.co/piiHMgE8en",0,201
99,0,38,59,"@shyamsek @sundarbandar @HDFCBank_Cares @swiggy_in Sir, try @YESBANK .. 1st class hai.",0,86
0,0,15,25,@swiggy_in hey ..i had called guy where is my food he yold me he is going to pick up food . Placed order 1 hr ago ..i was hungry thats why order not alone that i was waiting for that guy and your customers  services  booo.... https://t.co/Aj9xS6ESqH,0,249
1,0,8,74,@SwiggyCares Email id :- bablu.rajput.yug@gmail.com last order. Not at all  expected experience with swiggy. @SwiggyCares,0,121
3,1,8,74,Is this stale and item missing food worth the amount i paid forBtw I used ur IPL code too to get some discount. And ur support is as always  not helpful. #Swiggy6 @SwiggyCares  #IPL2019 https://t.co/eGdaQ5kHLy,0,209
4,0,2,127,@swiggy_in worst delivery service. Chatted with customer care. Useless. Cancelled order. Customer care chatted with me. Useless. Called customer care. Useless. Uninstalled the app for ever. Keep it up. Godspeed.,0,211
5,0,25,120,"@swiggy_in @SwiggyCares hi team so must for your customer support,you deliver stale food and when I tried to contact you guys are given templated answers. Horrible customer support",0,180
8,0,52,110,@SwiggyCares Thanks for the service swiggy...appreciated! :),0,60
9,0,53,1,@SwiggyCares This is not only first time....now its repetidly happening....few days back same incident happened and after an hour your executives are suggesting me if I like I can cancel the order. Is the way you are serving your customer.,0,239
11,0,9,30,To eat and such a wierd reply from @SwiggyCares that they are not responsible for quality please take this issue on high priority as they are playing with health of people. https://t.co/OyVjwzXkGR,0,196
12,0,9,30,@SwiggyCares @foodsafetygov @MOFPI_GOI @ConsumerCourt_ @SpeakUp_IN very poor quality of food delivered by @swiggy_in received missing order and different order and when compalined about quality theybsay that they are not responsible for quality of food . Food quality is very poor,0,280
15,0,32,362,"@SwiggyCares Can u sort this out,  I am texting u but u r not responding",0,72
16,0,716,148,I sent you a DM but nobody is bothered to respond to it. So why even ask me to send you private messages. This isn't the first time you ask me to DM and I get 0 responses! @SwiggyCares @swiggy_in https://t.co/qINj28uIVK,0,219
17,6,11,15,"Thank you so much @swiggy_in for sending Akshay Kumar to feed us.

#FeelingSpecial

@ZomatoIN learn something... https://t.co/iYpDDy4aiW",0,136
18,1,716,148,@SwiggyCares @swiggy_in why are your customer representatives so dismissive and not willing to help? https://t.co/QJPqTvMEJY,0,124
19,0,32,362,@SwiggyCares Please respond to DM,0,33
20,0,17,19,Will u guys reply me nd resolve my issue or not? @SwiggyCares @swiggy_in https://t.co/hI0AZqkJDX,0,96
21,0,39,117,"@SwiggyCares @swiggy_in received bad quality food, contacted in app help, only to learn Swiggy isn’t responsible for bad quality food delivered? Check the oil left in box after food was taken out, it can make you sick. I Demand for refund.. https://t.co/zjxHM8ogAB",0,264
23,0,20,34,@zomatocare @ZomatoIN Gundas as riders? Does @swiggy_in @SwiggyCares @foodpandaIndia @UberEats also have Gundas as riders?,0,122
24,0,1,73,"@swiggy_in order number #37132443757, Paid for certain items and haven't received and guess what, no refund stating you guys will pass the feedback to the restaurant, Don't Forget that word of mouth matters a lot",0,212
25,0,9,149,"@MumbaiPolice @shreya19590 Isn't the bike's number plate, no helmet and a @swiggy_in bag enough for you? Our local Sony TV CID team can solve issues better than you all!",0,169
27,0,328,498,"What concern? From last 1.5 hr I’m asking you to call? And have given you my number, why are you not calling? @SwiggyCares @swiggy_in https://t.co/uChBZKgZQa",0,157
28,0,19,116,@AakashPatwari1 @swiggy_in @SwiggyCares @Healthie_in @fssaiindia @foodsuppliesmp @ZomatoIN @thefoodblogg Wo to thik he Aaakash bhaiya but zomato ko tag karke swiggy ko escalate kiya samajg nahi aya 😂😂 acha FSSAI ko tag kiya wo bhi samajh nahi aya kya food healthy nahi tha. 😂😂,0,276
29,0,32,142,@SwiggyCares Thanks for your reply. Issue is resolved now. Thanks,0,65
30,0,157,377,@RajeshShah93 @ZomatoIN @swiggy_in @ZomatoIN @zomatocare with this incident it proves that Viral video are really incident on WhatsApp. I think by giving big discount you might delivery us unhealthy food or stale food.. #zomato,0,227
33,0,12,102,@AkashJa63812384 @swiggy_in @SwiggyCares @zomatocare @UberEats True that 😅 😅 @AkashJa63812384,0,93
34,0,8,122,"@SwiggyCares @raisurajkumar13 Hey dev, i am yet to get a call back.",0,67
36,0,75,63,"@SwiggyCares Available for next 10-15 minutes only. Else, please call tomorrow.",0,79
37,3,73,108,@whalerian @ZomatoIN @Zomato @zomatocare Try @swiggy_in @SwiggyCares,0,68
38,0,4,67,@swiggy_in @SwiggyCares Where is my order? My order no is 37133254030. Getting no responce from helpdesk. Team suggesting to call me to domono's customer care as they can't. https://t.co/AgCUa5soO8,0,197
40,0,0,113,@SwiggyCares Trust me very great treatment and your customer support and delivery guys sucks,0,92
41,0,0,113,@SwiggyCares Now they credited 375₹ coupon which I need to consume in one short with one single order . I don’t who takes care of my starving now and how does coupon is going to help me if I don’t have an requirement to consume the coupon in one shot,0,250
42,0,17,19,@swiggy_in @SwiggyCares this is how swiggy helping their customers..first of all they delivered half an hour late from delivery time by which food gets cold nd also in liquid items pacakaging is fully https://t.co/uwRzx2dttt body can eat or drink anything.refund me cll 9899149405 https://t.co/bpD622jPDI,0,304
43,0,0,113,@SwiggyCares Agent who took the phone he don’t know Tamil to communicate to executive what not us happening,0,107
44,0,0,113,"@SwiggyCares This is not happening for the first time..
Day before yesterday order got accepted, delivery boy reached hotel and restaurant was closed...
Today after a long struggle got connected with support team and requested him to inform the delivery executive to out of my apartments",0,287
45,2,13,49,"@ZomatoIN at it's worst. Unprofessional. Looks like they don't care about the customer anymore. More than an hour, I haven't got the order yet. @Zomato @deepigoyal @AntFinancial @mohitcharu #worstdelivery #worstservice @swiggy_in @SwiggyCares @UberEats 
1/2 https://t.co/BbwCtZptP1",2,281
46,0,8,29,"@swiggy_in 
@faasos 
Thanks for making my late night hunger downplay https://t.co/935qvyOFqk",0,92
47,1,328,498,Are you still doing circus from last 1 hr? Not been able to calm me yet? You and your service is pathetic @SwiggyCares @swiggy_in https://t.co/oAYyY5nbJX,0,153
49,0,75,63,@SwiggyCares Surely you may.. but I'm just wondering How's that going to help in this case?,0,91
50,0,0,8,@swiggy_in worst experience every time delay in service it takes 90 mins to deliver food and food gets stale,0,108
51,1,645,630,"@anujindia12 @swiggy_in @SwiggyCares Kuch nhi hone wala , delete the app &amp; Shift to @ZomatoIN.",0,98
52,0,270,211,"@Nisar_1987 @bingo220 @swiggy_in @Zomato That's coz the restaurants have a tie up with both swiggy and Zomato...they probably ran out  of swiggy tapes so used the Zomato one...but yeah it's wrong ,shouldn't happen",0,213
53,1,196,232,@bingo220 @swiggy_in @Zomato Happened lot of times here too,0,59
